Num,Name,year,month,day,MA,perih,node,i,e,a,H0,G,Dia,DiaSrc,PEU/POS_1sigma,#Rings,#Moons,OrbSrc,OrbDate,Class,DiaUncert,ErrorMajor,ErrorMinor,ErrorMajorPA
55637,2002 UX25,2025,2,11,309.3387243174,275.1128030501,204.5669972880,19.3962634328,0.146128459558,43.017461742817,3.83,0.15,564.9,6,0.0080,0,1,JPL#48,2024-Dec-13,Binary + TNO,5.2,0.00767,0.00126,96.3
57027,2000 UB59,2025,2,11,1.2047542741,148.6339283069,285.1953494793,3.3582194367,0.136939742213,3.975668099572,13.68,0.15,11.1,M,0.0083,0,1,JPL#35,2024-Dec-13,Binary,1.0,0.00833,0.00045,79.2
57202,2001 QJ53,2025,2,11,132.6906534986,36.3460800863,23.3582337446,4.2444334724,0.156550295752,2.337486862298,15.68,0.15,2.4,6,0.0033,0,1,JPL#37,2024-Jun-03,Binary,0.2,0.00333,0.00030,112.7
57469,2001 SA115,2025,2,11,87.2582908135,347.9814931816,185.0931034001,5.1640295194,0.198865662894,2.579231801607,15.23,0.15,2.9,6,0.0013,0,0,JPL#40,2024-Aug-01,Binary,0.3,0.00144,0.00022,81.8
58017,2002 UC34,2025,2,11,192.2785286961,270.6736480629,129.7835653841,15.9111813818,0.053488193324,2.576867801013,15.28,0.15,2.9,6,0.0013,0,0,JPL#35,2024-Aug-01,Binary,0.3,0.00118,0.00013,105.6
58534,Logos,2025,2,11,71.1187755707,335.0188310509,132.5472311124,2.8976546218,0.122174693429,45.128305823359,6.87,0.15,139.9,6,0.2050,0,1,JPL#17,2024-Jun-04,Binary + TNO,13.8,0.19567,0.06067,112.0
59084,1998 VD26,2025,2,11,235.7703837048,131.4534185267,230.4259641902,15.3618814481,0.190711925095,3.216119576173,13.88,0.15,10.1,M,0.0033,0,0,JPL#42,2024-Jun-05,Binary,2.4,0.00331,0.00011,88.6
60322,1999 XB257,2025,2,11,50.1214337811,299.6904403572,128.8873063192,10.3284201222,0.020225945529,5.130446091465,12.19,0.15,12.0,6,0.0193,0,0,JPL#70,2024-Dec-13,Binary + Trojan,1.2,0.01933,0.00033,90.1
60458,2000 CM114,2025,2,11,347.2322825938,251.2497789295,312.2888184347,19.6888147863,0.402306277074,59.380696662660,7.37,0.15,111.1,6,0.3057,0,1,JPL#8,2024-Jun-04,Binary + Centaur,11.0,0.28400,0.11233,127.9
60621,2000 FE8,2025,2,11,38.0303827946,142.5182380553,3.9474183754,5.8753354406,0.401957102908,55.046558356136,6.88,0.15,139.3,6,0.1367,0,1,JPL#12,2021-Apr-13,Binary + Centaur,13.8,0.12833,0.04700,109.0
61574,2000 QE79,2025,2,11,57.4061977629,147.2391038863,334.4977648249,5.2350786767,0.108047449604,2.417370216785,15.35,0.15,2.2,M,0.0033,0,0,JPL#42,2024-Dec-14,Binary,0.6,0.00332,0.00051,112.0
61982,2000 RL30,2025,2,11,105.6676633190,94.2197899597,327.6897102280,15.3050973404,0.089553366284,3.123234634634,13.74,0.15,5.8,M,0.0030,0,0,JPL#41,2024-Oct-11,Binary,1.2,0.00300,0.00025,125.3
62321,2000 SP123,2025,2,11,77.1385597597,207.0618044778,46.9327717901,16.0940098910,0.107729205313,2.583576854393,13.64,0.15,5.3,M,0.0007,0,0,JPL#51,2024-Dec-13,Binary,0.4,0.00059,0.00006,60.7
62915,2000 VY2,2025,2,11,198.9963570376,334.0584842858,55.1309691624,11.5639210680,0.116882465053,3.090580572324,13.79,0.15,7.6,M,0.0030,0,0,JPL#39,2024-Aug-01,Binary,0.8,0.00291,0.00022,113.3
63396,2001 KX,2025,2,11,131.9529304430,60.1317866051,235.8673337820,4.2350731350,0.226469696803,2.382142104986,15.74,0.15,2.3,6,0.0043,0,0,JPL#38,2024-Dec-13,Binary,0.2,0.00400,0.00038,83.3
65359,2002 ON10,2025,2,11,32.6194031521,241.0314647422,121.0653830867,4.0256635169,0.123386094632,2.658616948731,15.58,0.15,2.4,6,0.0047,0,0,JPL#36,2024-Dec-13,Binary,0.2,0.00467,0.00046,68.7
65489,Ceto,2025,2,11,12.8143217352,319.3124632806,172.0242150182,22.3057390295,0.822883630031,99.912705998225,6.47,0.15,168.2,6,0.0917,0,1,JPL#11,2021-Apr-13,Binary + Centaur,16.8,0.08233,0.03967,98.1
65803,Didymos,2025,2,11,34.7022103130,319.6044568212,72.9857852780,3.4141244358,0.383294207921,1.642707691481,18.10,0.15,0.8,6,0.0010,0,1,JPL#219,2024-Sep-22,Amor + Binary + PHA,0.1,0.00084,0.00005,69.3
66063,1998 RO1,2025,2,11,183.5607032487,151.1634142555,351.8390982886,22.6888161511,0.720004818607,0.990934121710,18.15,0.15,0.7,6,0.0220,0,1,JPL#126,2021-Jul-09,Aten + Binary,0.1,0.01733,0.01333,25.1
66266,1999 HQ9,2025,2,11,125.2390242319,23.3794142312,220.2962532218,5.5526129582,0.112163343448,2.293380497624,15.54,0.15,2.0,M,0.0013,0,0,JPL#50,2024-Dec-13,Binary,0.4,0.00121,0.00023,69.4
66391,Moshup,2025,2,11,160.8712131163,192.6499000516,244.8974794132,38.8811225215,0.688402979517,0.642393133707,16.64,0.15,1.3,6,0.0007,0,1,JPL#366,2024-Jul-09,Aten + Binary + PHA,0.1,0.00068,0.00008,46.2
66652,Borasisi,2025,2,11,66.3515387021,200.3730004444,84.6799788784,0.5637015976,0.085522918926,43.892671958609,5.86,0.15,222.8,6,0.0533,0,1,JPL#19,2023-Dec-07,Binary + TNO,22.2,0.04333,0.03100,66.6
67170,2000 AC244,2025,2,11,223.3716669080,188.0106340798,205.0309130535,16.4290190289,0.100228114135,3.116838227694,13.47,0.15,8.6,M,0.0020,0,0,JPL#47,2024-Oct-11,Binary,1.4,0.00196,0.00010,85.0
67426,2000 QA98,2025,2,11,166.3159363110,159.8118450880,122.3473301558,4.7646659563,0.206342042913,2.233054822014,16.34,0.15,3.4,M,0.0067,0,0,JPL#35,2024-Dec-13,,0.2,0.00633,0.00191,75.7
68006,2000 XR48,2025,2,11,197.0921791166,321.7893006290,2.8944103369,10.0231144006,0.113222999533,2.232626466730,15.63,0.15,2.4,6,0.0040,0,0,JPL#37,2024-Dec-13,Binary,0.2,0.00400,0.00019,123.9
68063,2000 YJ66,2025,2,11,340.5387373715,50.4026808245,308.8144860346,5.7179268379,0.457518732619,2.333456681120,15.56,0.15,2.3,M,0.0097,0,1,JPL#404,2024-Aug-12,Amor + Binary,0.2,0.00867,0.00467,67.3
68304,2001 FO97,2025,2,11,341.6935443215,246.2818652733,90.4371318945,10.2551119273,0.137766790752,3.131319493212,13.71,0.15,11.4,M,0.0013,0,0,JPL#45,2024-Oct-12,Binary,1.2,0.00138,0.00014,79.9
69017,2002 UK49,2025,2,11,239.4525087909,202.0492082833,87.4932453985,16.5595262592,0.172836225043,2.575903677892,14.65,0.15,4.0,M,0.0013,0,0,JPL#41,2024-Dec-14,Binary,0.4,0.00119,0.00021,115.9
69020,2002 VU51,2025,2,11,90.9067671630,177.4176813695,133.0869436615,6.2164342981,0.243852994464,3.111427333819,14.59,0.15,8.0,M,0.0047,0,0,JPL#40,2024-Dec-13,Binary,1.2,0.00467,0.00034,73.9
69230,Hermes,2025,2,11,333.5577751144,92.9027479014,34.0510924549,6.0677873621,0.623911930765,1.654966872167,17.68,0.15,0.9,6,0.0083,0,1,JPL#193,2024-Oct-19,Apollo + Binary + PHA,0.1,0.00800,0.00215,51.6
69406,Martz-Kohl,2025,2,11,26.5161967911,308.9261759315,299.2763344486,21.9939870234,0.022715244444,1.844053262782,14.63,0.15,3.1,M,0.0017,0,1,JPL#48,2024-Aug-01,Binary,0.2,0.00152,0.00009,56.9
70045,1999 DA5,2025,2,11,249.5590423151,258.4550532129,267.2937763215,21.2164657930,0.292463776114,3.121406374260,13.57,0.15,12.4,M,0.0010,0,0,JPL#50,2024-Dec-13,Binary,1.2,0.00088,0.00016,74.8
70961,1999 XY7,2025,2,11,247.7601390908,339.1428460683,39.3225137125,12.4676572738,0.183109631753,2.429823487860,14.88,0.15,5.0,M,0.0010,0,0,JPL#42,2024-Jul-31,Binary,0.4,0.00085,0.00017,101.9
71682,2000 FU11,2025,2,11,229.6367523250,30.5696388368,33.1835683408,14.0101408113,0.177891321232,2.763651842636,14.67,0.15,4.3,M,0.0023,0,0,JPL#46,2024-Oct-11,Binary,0.8,0.00227,0.00020,84.8
71695,2000 FO44,2025,2,11,98.5099273110,160.6067748367,48.7084449218,5.4945081462,0.121534294419,3.209933270497,14.15,0.15,8.5,M,0.0017,0,0,JPL#44,2024-Dec-14,Binary,0.8,0.00162,0.00013,72.8
71704,2000 GL34,2025,2,11,212.3663739791,259.3539892209,207.4106103495,1.1838631799,0.148514440120,3.175837823152,14.26,0.15,7.5,M,0.0020,0,0,JPL#42,2024-Feb-23,Binary,0.8,0.00183,0.00027,74.9
71837,2000 US69,2025,2,11,119.8106781786,150.5054623901,11.1967969164,4.6417353855,0.177315567739,2.379751276552,15.57,0.15,2.5,6,0.0013,0,0,JPL#36,2024-Jul-31,Binary,0.3,0.00122,0.00019,77.8
72036,2000 XM44,2025,2,11,261.9291108966,108.1400077340,32.3959018993,22.5980527696,0.277163437137,2.323634222305,14.54,0.15,3.0,M,0.0010,0,1,JPL#35,2024-Dec-13,Binary,0.4,0.00098,0.00018,45.9
72039,2000 XG49,2025,2,11,162.7478878366,322.8163907778,22.1773062105,7.2900351609,0.152815833232,2.250904942743,15.62,0.15,2.5,6,0.0023,0,0,JPL#38,2024-Dec-14,Binary,0.3,0.00247,0.00022,120.3
72114,2000 YJ60,2025,2,11,357.9156053058,86.4395452956,122.4820662759,5.1610802554,0.182495548614,2.470347496497,15.12,0.15,2.9,M,0.0050,0,0,JPL#44,2024-Oct-11,Binary,0.6,0.00500,0.00013,105.9
73691,1991 PB3,2025,2,11,5.8731937332,33.8337704972,318.6334715787,21.1625088789,0.056304595003,3.107347666959,13.53,0.15,10.8,M,0.0010,0,0,JPL#50,2024-Dec-13,Binary,1.0,0.00096,0.00008,48.4
73958,1997 WN,2025,2,11,27.8576757520,140.8782837033,247.2059939355,17.0477805565,0.188728636345,3.088017884192,14.26,0.15,10.0,M,0.0020,0,0,JPL#40,2024-Dec-13,Binary,1.0,0.00198,0.00035,93.0
75675,2000 AB96,2025,2,11,124.2267318770,223.1447875406,127.0778220216,15.3071518038,0.123766620356,2.607088393073,14.68,0.15,3.8,M,0.0017,0,0,JPL#37,2024-Dec-13,Binary,0.4,0.00169,0.00037,88.0
76818,Brianenke,2025,2,11,18.5733654661,129.6915315693,292.2815226635,18.1331123075,0.095956509861,1.930149771272,13.79,0.15,5.7,6,0.0010,0,1,JPL#81,2024-Dec-13,Binary,0.6,0.00102,0.00016,86.4
77865,2001 RC146,2025,2,11,318.9360482045,233.4001162273,267.9683115763,22.2423273586,0.202726772314,3.098804161328,13.41,0.15,12.4,M,0.0007,0,0,JPL#43,2024-Dec-13,Binary,1.2,0.00069,0.00018,101.9
78085,2002 LV23,2025,2,11,163.3858015381,13.6253923111,285.3191147498,24.9262542608,0.223472680317,2.305565169316,15.04,0.15,3.2,6,0.0020,0,1,JPL#32,2024-Dec-13,Binary,0.3,0.00182,0.00038,110.3
78754,2002 TA295,2025,2,11,261.8440621780,65.8844214971,271.1673790820,14.3060511513,0.277528274314,2.853983547937,13.40,0.15,13.5,M,0.0017,0,0,JPL#51,2024-Jun-04,Binary,1.0,0.00174,0.00023,97.4
79360,Sila-Nunam,2025,2,11,351.6853965040,213.6177358831,304.2754343479,2.2398939460,0.012087366958,43.948937314076,5.28,0.15,291.0,6,0.0520,0,1,JPL#29,2024-Feb-22,Binary + TNO,29.0,0.04400,0.02767,112.5
79472,Chiorny,2025,2,11,354.6467556053,331.6768618470,93.2920674742,24.3407549416,0.080165268226,1.962141214655,14.91,0.15,3.4,6,0.0017,0,1,JPL#40,2024-Dec-13,Binary,0.3,0.00170,0.00017,51.1
80218,1999 VO123,2025,2,11,341.1148505456,186.4018048932,114.2997269413,1.7963606999,0.027358082755,2.218579519113,16.80,0.15,1.4,6,0.0197,0,1,JPL#38,2024-Jul-31,Binary,0.1,0.01633,0.01100,82.0
80343,1999 XJ111,2025,2,11,7.0119062359,172.4974675674,86.1746798710,26.4814241283,0.191571843702,2.265367675060,14.87,0.15,2.8,M,0.0020,0,0,JPL#49,2024-Jul-31,Binary,1.0,0.00196,0.00015,108.0
80806,2000 CM105,2025,2,11,107.8081134722,6.5013592868,45.5380083554,3.7605321744,0.068970297052,42.186597213921,6.69,0.15,152.0,6,0.1670,0,1,JPL#13,2023-Apr-26,Binary + TNO,15.2,0.15133,0.07033,114.9
81399,2000 GY84,2025,2,11,76.5289033293,216.8894536897,110.9925637444,13.5442270409,0.166821466730,2.726607671046,14.58,0.15,3.4,M,0.0023,0,0,JPL#44,2024-Dec-13,Binary,0.4,0.00219,0.00026,65.4
81407,2000 GO88,2025,2,11,311.7934753327,101.9722113822,48.8911511593,15.4583683662,0.037321685550,2.658679364657,14.95,0.15,3.3,6,0.0020,0,0,JPL#40,2024-Dec-13,Binary,0.3,0.00183,0.00027,67.4
82075,2000 YW134,2025,2,11,37.5041625322,316.1767076981,126.9217312841,19.7857080724,0.293182835540,58.101826749626,4.66,0.15,387.2,6,0.0377,0,1,JPL#34,2024-Jul-31,Binary + TNO,38.6,0.03067,0.02233,91.3
82157,2001 FM185,2025,2,11,296.6237421414,116.2738208438,150.7692769210,5.3695821694,0.056331555206,38.455805170686,7.06,0.15,128.2,6,0.1917,0,1,JPL#14,2024-Oct-12,Binary + Centaur,12.8,0.18067,0.06433,109.8
82256,2001 KM8,2025,2,11,147.3323154038,317.1842574394,62.8520476596,23.8618678505,0.248498563164,2.312827444772,14.19,0.15,4.1,M,0.0007,0,1,JPL#48,2024-Jun-04,Binary,0.4,0.00070,0.00030,132.9
82528,2001 OW57,2025,2,11,157.0862230194,347.1797278669,356.4509589799,16.0331943517,0.164440267514,2.657069866027,14.82,0.15,4.8,M,0.0013,0,0,JPL#41,2024-Dec-14,Binary,0.6,0.00147,0.00026,131.2
84052,2002 PB69,2025,2,11,125.1413084159,48.6518516856,303.6346631196,11.2344361419,0.253970243250,2.617200896768,14.79,0.15,7.9,M,0.0013,0,0,JPL#37,2024-Dec-13,Binary,0.6,0.00126,0.00032,127.4
85275,1994 LY,2025,2,11,252.2964634262,202.8711760754,141.1352463123,17.7120652136,0.441961885215,1.890911920921,16.51,0.15,2.5,M,0.0033,0,1,JPL#405,2025-Feb-07,Amor + Binary,1.2,0.00318,0.00047,103.9
85306,1994 VL8,2025,2,11,48.3674319888,355.4256257595,69.3663412887,23.8789478379,0.092850420454,1.943858160023,15.45,0.15,2.6,6,0.0030,0,0,JPL#39,2024-Dec-13,Binary,0.3,0.00282,0.00040,63.9
85505,1997 UU3,2025,2,11,260.6283917784,109.3100384523,225.6264083208,24.9203701807,0.281802771641,2.343378011333,15.06,0.15,7.3,M,0.0013,0,0,JPL#33,2024-Jun-04,Binary,0.6,0.00140,0.00024,79.9
85563,1998 BF7,2025,2,11,71.4930047657,260.4003120930,131.6578510166,23.8028650783,0.121106865704,1.945191193125,15.85,0.15,2.2,6,0.0057,0,0,JPL#36,2024-Dec-13,Binary,0.2,0.00567,0.00030,71.7
85608,1998 GC7,2025,2,11,101.4369427246,75.0925824269,131.4876263876,16.5538961348,0.148137481312,2.944168304790,15.01,0.15,6.7,M,0.0020,0,0,JPL#38,2024-Oct-11,Binary,0.6,0.00185,0.00021,86.8
85628,1998 KV2,2025,2,11,199.3579559410,50.5907948142,66.7292418310,13.0264098131,0.331477730526,1.592252580712,17.28,0.15,0.8,M,0.0027,0,1,JPL#715,2025-Jan-13,Amor + Binary,0.1,0.00247,0.00058,70.6
85714,1998 SU49,2025,2,11,73.0167365340,273.5559014791,192.9935894107,26.3438063684,0.152921355192,2.570890798998,15.35,0.15,5.5,M,0.0013,0,0,JPL#38,2024-Jul-31,Binary,1.8,0.00110,0.00050,64.8
85804,1998 WQ5,2025,2,11,122.3377638660,269.8615888177,285.6794978040,27.6646551577,0.354374148912,1.721117181892,15.35,0.15,2.3,M,0.0007,0,1,JPL#610,2024-Sep-30,Amor + Binary,0.0,0.00070,0.00021,58.2
85938,1999 DJ4,2025,2,11,87.6853637539,197.7857705248,19.8667061799,9.1408853689,0.484600922802,1.852456204110,18.73,0.15,0.5,6,0.0220,0,1,JPL#126,2024-Aug-02,Apollo + Binary + PHA,0.1,0.02067,0.00733,59.1
87719,2000 SL45,2025,2,11,211.6195216788,135.8621933616,257.0714328902,12.9611768559,0.114904594278,2.630908676963,14.83,0.15,3.5,M,0.0017,0,0,JPL#43,2024-Jul-31,Binary,0.4,0.00163,0.00021,81.3
87816,2000 SA156,2025,2,11,122.7356761940,89.3178476548,223.8473035632,4.1157397813,0.119001130118,3.240990314759,14.71,0.15,6.9,M,0.0043,0,0,JPL#37,2024-Dec-13,Binary,0.6,0.00400,0.00067,83.6
88109,2000 WF97,2025,2,11,167.0532421225,344.5583062810,90.4847480419,6.4865586287,0.153567596873,3.097961584037,14.29,0.15,6.6,M,0.0033,0,0,JPL#40,2024-Jul-31,Binary,0.6,0.00333,0.00024,99.8
88125,2000 WU145,2025,2,11,278.1787223615,314.7556007449,136.4871795316,17.1420622868,0.176629252225,2.930827061620,14.46,0.15,11.1,M,0.0037,0,0,JPL#46,2024-Dec-14,Binary,1.8,0.00367,0.00030,83.8
88538,2001 QG187,2025,2,11,27.3753044995,244.0874402824,247.5187329151,21.2212829009,0.030357325651,2.651329542389,14.85,0.15,3.5,6,0.0023,0,0,JPL#38,2024-Dec-14,Binary,0.4,0.00233,0.00024,111.2
88611,Teharonhiawako,2025,2,11,173.8431782447,232.6127988897,304.8346901396,2.5826939813,0.024386529118,44.145561911177,5.98,0.15,210.8,6,0.1440,0,1,JPL#18,2021-Apr-13,Binary + TNO,21.0,0.13000,0.06167,65.2
88710,2001 SL9,2025,2,11,348.7450302207,329.3683714155,202.8246966833,21.9005279596,0.270072893680,1.061487136492,17.61,0.15,0.8,M,0.0307,0,1,JPL#275,2025-Jan-06,Apollo + Binary,0.1,0.03067,0.00148,114.9
88764,2001 SM67,2025,2,11,102.3054666170,190.6639883947,196.2908144945,13.1312376948,0.020667058132,2.699437633244,14.88,0.15,3.4,6,0.0020,0,0,JPL#42,2024-Dec-14,Binary,0.3,0.00192,0.00032,94.1
89204,2001 UQ93,2025,2,11,328.5193319061,295.4261311176,162.5085426720,12.5282415791,0.115497227875,2.775323251159,14.83,0.15,3.5,M,0.0023,0,0,JPL#47,2024-Dec-13,Binary,0.6,0.00226,0.00007,79.0
90482,Orcus,2025,2,11,186.8342459039,73.8358790450,268.3854031519,20.5554931985,0.223729840690,39.270077025780,2.17,0.15,1218.9,6,0.0097,0,1,JPL#53,2024-Dec-13,Binary + TNO,19.4,0.00933,0.00275,123.5
90559,2004 FW142,2025,2,11,96.4553229619,202.0230053728,204.8314231292,11.6091948638,0.176563334114,2.639042579415,15.08,0.15,5.2,M,0.0027,0,0,JPL#37,2024-Jul-31,Binary,0.4,0.00272,0.00040,101.9
90719,1991 RZ5,2025,2,11,300.0972765159,13.6689802653,23.6751033873,12.9299808886,0.196685696306,2.615023589142,14.69,0.15,3.4,M,0.0033,0,0,JPL#48,2024-Jan-17,Binary,0.4,0.00330,0.00009,64.9
91844,1999 UR2,2025,2,11,347.1011385260,34.2793084402,249.5468857663,7.4324830252,0.042534562594,3.091426477497,14.56,0.15,4.0,6,0.0027,0,0,JPL#38,2024-Jul-31,Binary,0.4,0.00274,0.00013,78.8
93070,2000 SE25,2025,2,11,154.0853773848,88.0653718958,318.8693701842,13.9301790923,0.105798214592,2.423912115920,14.29,0.15,4.3,M,0.0007,0,0,JPL#43,2024-Jul-31,Binary,0.4,0.00057,0.00012,117.2
93240,2000 SB152,2025,2,11,139.4324733368,239.5173643160,30.1513237096,14.7564777442,0.074529898918,2.521316781729,15.21,0.15,2.9,6,0.0017,0,0,JPL#36,2024-Dec-13,Binary,0.3,0.00164,0.00029,52.4
93244,2000 SE154,2025,2,11,132.8886059770,156.3214019905,90.4784901355,1.2002759070,0.100531777817,2.545924495890,15.06,0.15,3.0,M,0.0010,0,0,JPL#39,2024-Dec-13,Binary,0.8,0.00085,0.00010,65.4
96237,1993 VL1,2025,2,11,30.8423407669,304.4205665180,85.2653583547,22.9514618807,0.202100816511,2.969319566219,14.56,0.15,7.2,M,0.0013,0,0,JPL#33,2024-Dec-13,Binary,0.6,0.00141,0.00025,52.2
97034,1999 UK7,2025,2,11,269.9795557847,202.3365249496,336.8694238901,24.1843464932,0.267829279673,1.853016985101,14.85,0.15,3.4,6,0.0007,0,1,JPL#43,2024-Dec-13,Binary,0.3,0.00048,0.00018,46.3
98706,2000 XY36,2025,2,11,22.4361159490,293.7895470218,343.8352341578,9.3584374815,0.166619509339,2.360063895003,15.32,0.15,6.0,M,0.0017,0,0,JPL#38,2024-Jul-31,Binary,0.6,0.00180,0.00019,61.1
99913,1997 CZ5,2025,2,11,28.8193435054,169.4935761626,287.9326898228,24.9595269812,0.398526133139,2.291734669594,13.47,0.15,6.6,6,0.0027,0,1,JPL#48,2024-Dec-13,Binary,0.7,0.00274,0.00035,111.6
100015,1989 SR7,2025,2,11,269.8800958574,88.7997665274,269.2486583713,4.3882728156,0.299396805846,2.365308549911,15.92,0.15,2.1,6,0.0030,0,1,JPL#32,2024-Jul-31,Binary,0.2,0.00310,0.00016,91.6
100244,1994 QB,2025,2,11,183.6929904357,215.2519117083,111.4716442315,24.6204337219,0.289013895555,3.137232578877,14.75,0.15,6.6,M,0.0100,0,0,JPL#32,2024-Jun-04,Binary,0.6,0.01000,0.00039,92.7
100624,1997 TR28,2025,2,11,83.6202380997,215.7076561118,187.2204129559,4.3798884977,0.123390696202,5.203964887715,12.75,0.15,9.3,6,0.0360,0,1,JPL#39,2024-Dec-14,Binary + Trojan,0.9,0.03233,0.01567,105.1
101866,1999 LM15,2025,2,11,358.5856184860,280.5966259686,211.9961089765,21.5071799178,0.086686344718,1.916823072412,16.22,0.15,1.8,6,0.0070,0,0,JPL#33,2024-Dec-13,Binary,0.2,0.00700,0.00064,109.3
103358,2000 AE93,2025,2,11,242.8861038971,252.0994588049,84.9969228704,8.8761787167,0.294092322012,2.255769221448,15.96,0.15,2.1,6,0.0067,0,0,JPL#36,2024-Jul-31,Binary,0.2,0.00667,0.00038,114.3
106622,2000 WP124,2025,2,11,269.5662438905,36.4580328750,76.5224143285,23.5056417778,0.097530652558,1.967223411399,15.47,0.15,2.6,6,0.0007,0,0,JPL#36,2024-Dec-14,Binary,0.3,0.00077,0.00013,60.4
111676,2002 BJ21,2025,2,11,269.2746596403,200.2185883718,37.4773624673,33.1418950419,0.017429344592,3.212826068560,14.11,0.15,5.0,M,0.0040,0,0,JPL#32,2024-Dec-14,Binary,0.8,0.00400,0.00046,134.1
111682,2002 BJ23,2025,2,11,214.4411493246,324.9361128723,328.0682620897,21.5269896742,0.091313139613,3.153002360997,14.51,0.15,7.0,M,0.0047,0,0,JPL#31,2024-Dec-13,Binary,0.6,0.00467,0.00037,129.9
114319,2002 XD58,2025,2,11,272.3197697322,92.5935621025,242.4690770080,6.8360970938,0.274353987810,2.256846573757,15.75,0.15,1.7,M,0.0027,0,1,JPL#40,2024-Oct-11,Binary,0.4,0.00258,0.00022,95.2
115321,2003 SK219,2025,2,11,292.5406011539,321.1353369608,94.3709341987,16.4380398188,0.357250509551,2.709488166475,14.13,0.15,9.6,M,0.0043,0,0,JPL#42,2024-Jul-31,Binary,1.0,0.00433,0.00020,86.2
115664,2003 UL142,2025,2,11,45.5861908622,66.8230134377,262.2073951688,10.6295021090,0.165375076253,3.061555006662,14.14,0.15,6.5,M,0.0013,0,0,JPL#51,2024-Dec-13,Binary,0.8,0.00136,0.00016,70.1
118303,1998 UG,2025,2,11,240.0053942906,119.1482191039,304.5987738516,21.7966956126,0.229477494838,2.265020487474,13.93,0.15,4.6,M,0.0007,0,1,JPL#46,2024-Oct-11,Binary,0.4,0.00062,0.00016,60.7
119012,2000 YK105,2025,2,11,299.9218326365,356.5198084735,129.7405244317,24.2618352107,0.068692907365,1.955734686914,16.34,0.15,1.7,6,0.0017,0,0,JPL#31,2024-Dec-13,Binary,0.2,0.00159,0.00023,73.3
119067,2001 KP76,2025,2,11,305.4834756133,305.2061614052,42.9100556737,7.2163467574,0.189108827677,43.375867301160,6.33,0.15,179.4,6,31.3007,0,1,JPL#4,2021-Apr-13,Binary + TNO,17.8,31.19600,2.55800,92.0
119979,2002 WC19,2025,2,11,326.6635086072,43.1604355765,109.7371535047,9.1677187284,0.265087932935,48.236861446577,4.66,0.15,385.4,6,0.1720,0,1,JPL#10,2024-Dec-14,Binary + TNO,38.4,0.15700,0.07000,82.9
120347,Salacia,2025,2,11,131.5269410421,310.3828003683,280.2495065174,23.9271547753,0.101901892958,42.200511563919,4.17,0.15,476.4,6,0.0127,0,1,JPL#36,2024-Dec-14,Binary + TNO,47.6,0.01200,0.00367,60.2
121297,1999 RU195,2025,2,11,267.9094421048,359.1574523426,318.3055462581,21.9580259295,0.084673628975,3.090697710454,14.57,0.15,4.0,6,0.0103,0,0,JPL#30,2024-Jun-04,Binary,0.4,0.01033,0.00054,104.9
123509,2000 WK183,2025,2,11,344.3979494839,287.8513720210,185.4990819791,1.9691770049,0.050728927718,44.703350708496,6.51,0.15,165.1,6,0.5207,0,1,JPL#7,2022-Feb-05,Binary + TNO,16.4,0.48667,0.18533,92.2
126167,2002 AL5,2025,2,11,75.0158998479,100.9658546303,319.4128627692,12.2656889570,0.188065549440,2.432320743306,15.47,0.15,5.0,M,0.0057,0,0,JPL#28,2024-Dec-14,Binary,0.4,0.00567,0.00055,122.3
127418,2002 NB19,2025,2,11,44.0469530703,28.3086396699,250.7822505976,3.9562372609,0.111449610805,3.138333047413,14.96,0.15,5.3,M,0.0263,0,0,JPL#29,2024-Oct-12,,1.6,0.02367,0.01133,68.8
127732,2003 EW57,2025,2,11,317.0289815897,91.5281306537,128.5962427674,12.7306975714,0.113303724201,2.709111178563,15.36,0.15,2.8,6,0.0050,0,0,JPL#39,2024-Dec-14,Binary,0.3,0.00500,0.00092,108.2
128898,2004 TY6,2025,2,11,167.6154779279,296.8150040162,107.7039927480,19.6230596261,0.128071508373,3.235937195200,14.51,0.15,9.5,M,0.0050,0,0,JPL#34,2024-Jul-31,Binary,1.2,0.00500,0.00023,114.5
132692,2002 NJ33,2025,2,11,97.2080110362,64.1494192891,297.8374115233,11.9019226507,0.200388640956,2.620563285452,15.38,0.15,2.7,6,0.0033,0,0,JPL#34,2024-Dec-14,Binary,0.3,0.00328,0.00047,108.1
133648,2003 UE155,2025,2,11,275.4381953394,313.5311165118,74.6559115434,4.6832409411,0.105109954356,2.709402258690,15.68,0.15,2.4,6,0.0110,0,0,JPL#30,2024-Jul-31,Binary,0.2,0.01100,0.00028,81.1
134282,2006 CU20,2025,2,11,112.5967878351,135.6200109374,16.4906350845,23.1363938838,0.116476227052,3.212462138989,14.46,0.15,4.2,6,0.0027,0,0,JPL#34,2024-Jul-31,Binary,0.4,0.00267,0.00024,83.1
134860,2000 OJ67,2025,2,11,96.9756128270,156.3123597571,96.7790104402,1.1147968045,0.017404961360,42.968656642901,6.32,0.15,180.3,6,0.1353,0,1,JPL#16,2021-Nov-10,Binary + TNO,18.0,0.12300,0.05667,66.9
136108,Haumea,2025,2,11,221.2481172455,241.0145001644,121.8369851305,28.2083573690,0.197581250081,42.941455524549,0.17,0.15,3047.8,6,0.0153,1,2,JPL#123,2024-Dec-13,Binary + TNO,48.6,0.01467,0.00433,111.1
